condition,taxa841,taxa572511,taxa1730,taxa216851,taxa189330,taxa375288,taxa816,taxa239759,taxa33042,taxa292632,taxa1263,taxa102106,taxa1678,taxa459786,taxa1301,taxa1485,taxa239934,taxa35832,taxa397864,taxa39948,taxa283168,taxa84111,taxa561,taxa207244,taxa61170,taxa29465,taxa2172,taxa447020,taxa838,taxa244127,taxa836,taxa100883,taxa577310,taxa1357,taxa1378,taxa724,taxa117563,taxa644652,taxa1578,taxa872,taxa40544,taxa577309,taxa1654,taxa904,taxa123375,taxa32207,taxa1017280,taxa830,taxa133925,taxa848,taxa286,taxa570,taxa906,taxa1350,taxa52225,taxa33024,taxa1380,taxa1348911,taxa946234,taxa84108,taxa846
crc,2.67357,1.23275,18.7943,19.8743,2.17312,4.05284,28.7189,1.43887,0.39302,4.88931,0.55389,1.8049,4.67348,1.00442,,,,0.0249,,,0.36235,,1.90269,,,,,,,,,,,,,,,,,,,3.43487,,,,,,,,,,0.45628,,,,,,,,,
crc,2.568,2.11857,16.859,18.8886,2.11328,3.174,36.0096,1.11032,0.28536,3.82956,0.40704,1.48165,4.39338,0.91348,0.16237,,,,,,,,1.68868,,,,,,,,,,,,,,,,,,,2.75675,,,,,,,,,,1.24031,,,,,,,,,
crc,1.40533,0.60447,3.126,9.76582,1.09519,1.43966,6.3313,1.16114,0.34066,14.723,3.31124,,1.50657,0.39962,0.74316,,,0.26205,0.61521,14.6437,0.24901,,0.49308,,,,0.21373,,10.4858,,,,,,,,,,,,,1.04661,,,,,,25.1938,,,,,,,,,,,,,
crc,1.37402,2.58925,3.04277,9.66028,0.76731,1.79423,6.84843,0.86152,0.43436,16.964,3.20444,,1.34592,0.09966,0.44046,,,0.35082,0.69589,12.7397,,,,,,,0.3402,,10.573,,,,,,,,,,,,,0.93368,,,,,,24.8029,,,,,,,,,,,,,
crc,0.90148,2.52149,3.14186,9.32054,0.59883,1.65421,5.91389,0.84465,0.44224,15.937,2.92731,,1.44348,0.27789,0.37751,,,0.0549,0.85442,14.852,,,0.25711,,,,0.33211,,10.3302,,,,,,,,,,,,,1.03561,,,,,,25.5023,,,,,,,,,,,,,
crc,1.08498,1.31594,2.83967,9.88023,0.73068,1.18677,5.8505,1.02516,0.41442,15.8233,2.98819,,1.53906,0.30824,0.60009,,,0.0187,0.72644,14.4499,,,0.26836,,,,0.617,,11.0459,,,,,,,,,,,,,1.24229,,,,,,24.8772,,,,,,,,,,,,,
crc,,9.18459,0.10624,1.64917,,6.18657,25.8322,10.3538,,26.96,,,,8.71372,0.15361,3.02119,,,,,,0.3018,0.26224,,,,,,2.04448,,,0.5234,,,,,,,,,,,,,,,,,,,,,,,,2.8356,,,0.37568,,
crc,0.09442,7.81357,,1.33157,0.17833,5.20451,21.9536,17.524,,28.9051,,,,7.45095,0.07148,2.54464,,,,,,0.30152,0.97421,,,,,,1.96501,,,0.34076,,,,,,,,,,,,,,,,,,,,,,,,2.33672,,,0.25769,,
crc,0.11225,7.09232,,1.23981,0.0448,5.38806,21.8525,16.8209,,29.0567,,,,6.78293,0.05413,2.13888,,,,,,0.38508,0.7392,,,,,,1.92034,,,0.25178,,,,,,,,,,,,,,,,,,,,,,,,2.39782,,,0.24032,,
crc,0.10198,7.608,0.07677,1.63337,,5.76697,22.1128,18.6387,,26.466,,,,7.40735,0.17445,2.2848,,,,,,0.28773,1.06095,,,,,,2.03556,,,0.20951,,,,,,,,,,,,,,,,,,,,,,,,2.65363,,,0.49179,,
crc,8.61648,5.25826,11.4455,10.5105,0.37939,5.37821,27.8863,6.76714,0.39113,6.27516,,3.33067,1.22547,2.10008,,,,0.94265,6.9391,,0.46185,,,0.51395,,,,0.20859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crc,8.1192,1.6378,10.4319,12.8221,1.05168,5.28752,33.3102,7.22779,0.18826,5.78919,,2.18002,1.13991,1.98157,,,,0.80744,6.71329,,,0.01242,,0.34391,,,,0.18014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crc,7.69331,1.66416,10.7284,12.2406,0.59383,4.93407,33.1877,7.67468,0.33176,5.84153,,2.53766,1.15139,1.77756,,,,0.74144,6.50529,,0.24754,0.03993,,0.32212,,,,0.15248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crc,8.13915,0.78546,11.6,12.396,0.8039,6.16151,30.0037,7.131,0.40647,5.49832,,2.24427,1.12026,2.25149,,,,1.21063,7.30811,,,,,0.55294,,,,0.38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crc,1.39234,0.79262,15.0617,21.4581,0.47108,2.5374,29.4575,6.39598,0.08572,4.88753,0.75141,,1.82794,0.77828,,,,0.39269,2.84403,5.02028,,,,,,,,,,,,,,,,,,,,,3.45805,,,,,,,,,,,,,,,,,,,,
crc,1.20339,,15.0949,24.5112,0.18765,2.67146,30.5189,7.47075,0.29478,3.69261,0.50025,,1.99984,0.73357,,,,0.36104,2.64663,5.15309,,,,,,,,,,,,,,,,,,,,,2.8487,,,,,,,,,,,,,,,,,,,,
crc,1.6367,0.0308,15.6691,19.4333,1.75693,2.73714,33.8509,5.65255,0.35729,3.85705,0.6499,,1.57056,0.53319,,,,0.23569,2.37684,4.95856,,,,,,,,,,,,,,,,,,,,,2.7626,,,,,,,,,,,,,,,,,,,,
crc,1.04135,2.13148,15.3354,21.1834,0.27166,2.6789,32.6072,6.38187,0.31266,3.94301,0.58639,,1.87957,0.81297,,,,0.43591,2.45226,4.5125,,,,,,,,,,,,,,,,,,,,,3.19773,,,,,,,,,,,,,,,,,,,,
crc,12.9062,0.08449,17.5504,14.7541,0.29925,0.64203,20.487,7.7006,0.06525,8.84803,3.37976,0.60893,4.51285,0.86441,,,1.28117,0.43431,3.11755,,,,0.56273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15275,,,
crc,12.951,0.31157,17.6604,15.6012,0.40743,1.33385,21.2847,7.65486,0.06973,7.26323,3.45228,0.64825,4.08919,0.81917,,,1.29479,0.34203,3.15479,,0.12117,,,,,,,0.0619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22143,,,
crc,13.1602,0.3574,17.6417,14.7849,0.53641,1.39194,21.5512,7.97854,0.12411,6.52423,3.49482,0.66001,4.43776,0.916,,,1.15302,0.37313,3.26776,,,,,,,,,0.08491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21441,,,
crc,12.1947,0.0676,19.1174,15.1412,0.23475,2.14282,20.3962,7.62798,,7.8822,3.85524,0.57888,4.19784,0.93556,,,1.10526,0.31712,3.05211,,0.13973,,,,,,,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,,,
crc,,2.08725,0.8829,10.4403,0.42364,,74.5452,1.38243,0.32763,6.94846,,,,0.78212,0.11245,,,,,,,0.29266,,,,0.05998,,,,,,,,,,0.10216,,,,,,,,,,,,0.09254,,,,,,,,,,0.45821,,,
crc,0.05855,1.3595,0.9126,10.9639,0.99603,,73.3716,1.31319,0.43655,8.02943,,,,0.65139,0.01596,,,,,,,0.33323,0.16341,,0.07632,0.00953,,,,,,,,,,0.04194,,,,,,,,,,,,0.08907,,,,,,,,,,0.50735,,,
crc,0.01257,2.98353,0.80566,10.9418,0.31267,,74.6522,1.38577,0.23559,6.03795,,,,0.63226,0.13612,,,,,,,0.40932,0.16301,,0.0115,0.03725,,,,,,,,,,0.13089,,,,,,,,,,,,0.16462,,,,,,,,,,0.52284,,,
crc,0.11603,1.77156,0.91098,10.5027,1.20214,,74.0632,1.4734,0.23473,6.9224,,,,0.4235,,,,,,,,0.31635,0.333,,0.05578,0.00963,,,,,,,,,,0.11005,,,,,,,,,,,,0.11058,,,,,,,,,,0.47324,,,
crc,1.7287,3.01896,2.26089,7.92402,0.222044,0.63083,14.941,0.720606,0.769252,,2.3258,1.85704,6.89471,0.647964,1.52903,0.728914,0.0668359,0.100988,0.130843,0.785362,0.0948329,0.10824,0.648914,0.022444,0.00546849,0.716636,3.17E-05,0.000168911,11.6652,0.0755138,0.00391662,0.00500399,0.380145,0.0438218,0.00207972,0.101663,0.00673532,0.0211244,0.789743,0.0784697,0.433447,0.407635,0.0291477,0.798875,,0.00390607,0.00027448,0.0136818,0.035883,0.837239,0.00458171,1.15973,0.364172,0.0549383,0.0109792,,0.00385328,,,0.0297917,0.00041172
crc,7.20513,0.172912,4.96502,1.44403,0.0357909,2.31742,29.929,1.02585,0.022931,0.000309878,2.37026,0.00418335,0.00681732,1.69441,1.26136,3.19856,0.028044,0.000464817,0.000774695,0.000929634,0.454126,0.0426082,1.78319,0.00495805,0.00790189,0.0574824,0.00464817,0.0283538,0.0725115,0.0605812,0.0999357,0.00433829,,0.0320724,0.000309878,0.334823,0.00418335,0.00898647,0.437393,0.00774695,,0.000774695,0.00139445,0.0776245,,0.00836671,0.000309878,0.250691,0.00495805,0.163926,1.01346,0.797471,0.0035636,0.0568626,0.371389,,0.000774695,,,0.00108457,
crc,7.41002,0.246559,3.96372,1.46395,0.014027,0.0114587,47.4556,3.82187,0.0495885,,2.74515,0.00138295,0.0734937,0.915312,0.0636155,1.66586,0.0944354,0.0209417,0.000790255,0.000592691,0.40382,0.0367468,0.000395127,0.00790255,0.00889036,0.0142246,0.0395127,0.000987818,0.330722,0.0387225,0.0632204,0.00158051,0.183734,0.00968062,,0.0521568,0.000197564,0.00513665,0.0997696,0.152717,,0.000790255,0.000987818,0.259203,,0.000197564,,0.35028,0.00177807,0.00138295,1.03207,,0.0272638,0.0126441,0.267699,,0.000790255,,,,
crc,3.20245,0.442207,1.31541,0.187161,0.0137463,0.92248,43.7552,4.89134,0.00592146,0.000211481,7.33839,0.00126889,0.0088822,1.51928,0.0845923,1.40296,2.85838,0.0143807,0.0539276,0.00190333,0.295227,0.0581572,0.00126889,0.0551965,0.00338369,0.00338369,0.0099396,0.0898794,0.220786,0.0247433,0.156919,0.0010574,0.00803627,0.0467373,0.000422962,0.0177644,0.000211481,0.0308762,0.229034,0.0653476,0.0765561,0.000422962,0.000845923,0.134713,,0.000422962,,0.181874,0.00317221,0.0213596,1.41586,0.000422962,0.356768,0.0410273,0.335197,,0.00232629,,,0.00148037,0.00338369
crc,0.99477,0.97901,3.28384,0.06323,0.27211,2.54809,73.8684,12.6217,0.17364,0.76531,0.43622,0.31558,,0.46721,0.00888,0.52753,,1.41216,,,,0.04477,0.00346,0.01151,0.03073,,,0.00285,,0.02906,,,0.0851,,,,,,,,,,0.00045,,,,0.00029,,,,0.08698,,,,,,,,0.00278,,
crc,3.37542,1.10521,16.715,5.57915,0.24414,4.23593,38.6425,12.5224,0.45897,4.45391,1.81155,1.1853,,0.6223,0.77575,0.11575,0.24169,0.34986,,,0.89865,0.00418,0.01776,0.01311,0.07301,,0.0104,0.01359,,0.00961,0.24816,,,,,,,0.01072,0.02326,,2.77079,1.95406,,0.09718,,,0.03501,,,,0.15942,,,,,,,,0.01014,,
crc,0.12224,1.75733,1.3875,0.90594,1.45309,1.79486,79.051,4.92893,0.06853,0.92027,1.01025,2.98467,0.03574,0.36294,0.05371,0.78396,0.14164,0.37872,,,,0.2418,0.01623,0.00787,0.04065,0.00286,,,,0.02054,,0.03704,,,,,,0.00283,,,,,,,,,0.0004,,,0.00184,0.14615,,,,,,,,0.09626,,
crc,1.15779,1.64682,3.35563,3.04439,0.41853,2.72793,19.6377,2.40929,0.37106,13.053,1.30595,0.34719,0.00351,0.87596,0.19618,0.94971,0.09883,2.01816,,,3.4945,0.00205,0.28606,0.0354,0.01997,,0.97036,,2.71637,0.04026,30.6545,0.01355,,,0.0819,0.00019,,,,,,,0.00871,,0.12165,,0.04538,,0.00068,0.90871,0.94493,,,,0.16178,,,,0.01075,,0.00473
crc,15.2978,4.99665,17.0218,4.82571,0.61869,,21.5365,,,3.63851,,,0.81717,0.01414,5.7132,12.3114,,,,1.35218,,1.44765,2.46755,0.36327,,0.51548,,,0.05808,,,1.07688,,0.29399,0.2269,1.23288,0.01576,,0.01942,,,,0.08149,,0.00554,0.03421,0.00808,,0.00937,0.20183,0.46991,,,,,,0.00555,,,,
crc,9.32443,0.18967,4.92664,1.05109,0.01189,,62.3853,13.8839,0.42169,0.15394,0.99691,,0.0276,0.38731,0.04414,0.22074,2.92204,,,0.6949,,0.03263,,0.01273,0.03818,0.6621,,0.01893,,0.03938,,0.00453,,,,0.03828,,0.02305,,,,,,,,,,,,0.0258,0.21209,,,,,,,,0.0197,,
crc,0.93826,2.42181,5.87087,0.06315,0.77182,1.99961,68.9352,9.54272,0.70496,1.34417,1.76742,0.67046,,0.3486,,1.20745,,1.31764,,,,0.08848,,0.0507,0.03322,,,0.00129,,0.03663,,,0.08535,,,,,,,,,,,,,,,,,,0.47875,,,,,,,,,,
crc,14.669,1.59372,15.0583,8.95361,1.27766,2.72556,15.618,,0.40299,0.41705,1.97334,,,0.67166,4.51127,2.92805,,,,,0.70949,0.08616,15.4363,0.20311,0.09815,0.30869,,0.05492,,0.03708,,0.04904,,,,0.8197,0.00174,0.00382,0.30891,,,,,,,0.03719,,,0.00148,0.08664,0.68477,1.62879,,0.17716,,,,,0.02136,,
crc,5.81175,2.39179,12.397,3.75511,0.18701,,59.8061,5.57562,0.52208,4.29133,1.76157,,0.11807,0.34575,0.01367,0.0479,0.01185,0.34143,,,0.68189,0.0785,0.01179,0.02693,0.02037,0.01741,,,,0.00969,,0.23137,0.03412,,,0.03245,,0.00046,,,,,,,,,,,,,0.31589,,,,,,,,0.00664,,
crc,0.11184,0.62424,1.28768,0.60852,0.00543,3.93614,42.1171,21.1587,,8.13331,,1.56293,0.29727,0.41057,0.02741,0.43906,2.7521,0.6474,,,1.58848,0.21505,0.19134,0.0525,,,2.84658,0.02567,,0.4078,,,,,,,,0.14773,,0.01385,,,,2.14912,,0.00093,0.00104,,,,0.25059,0.01824,,0.02317,,,,,0.00397,,
crc,5.85448,2.47668,18.0358,6.03515,0.55867,3.49246,30.6759,8.11498,1.1176,6.48017,3.76189,1.60254,,0.63564,1.7236,0.09357,0.20706,0.27638,,,0.5838,,0.0227,0.0209,0.084,,0.01132,0.00857,,,0.60779,,,,,,,0.00521,0.03278,,1.04573,2.29072,,0.16169,,,0.0206,,,,0.69148,,,,,,,,0.00293,,
crc,0.12306,4.77121,8.07019,7.69149,4.05897,0.64317,37.5474,1.79452,0.18839,7.12108,,16.6086,0.24683,0.23591,0.19797,3.22916,1.15196,0.92285,,0.00105,,1.7987,0.08674,0.01023,0.09411,0.00986,,0.00531,,0.00439,,0.35506,,,,,,0.01791,,,,,,,,,,,,,,,,,,,,,0.23291,,
crc,0.22577,6.14823,3.21772,0.57653,0.05872,3.01892,39.1925,19.0165,0.39676,4.04611,,0.75164,0.01055,1.13591,0.10792,7.4395,,0.07842,,,2.11673,0.64461,0.15442,0.01281,0.055,0.00822,1.90776,0.02503,,0.28413,0.00287,0.15606,,,,0.00087,,0.03448,0.02279,0.21122,,,0.0007,0.97485,,,0.00054,,,0.00302,0.46263,2.9546,0.00503,,,,,,0.00495,,
crc,11.6038,3.84106,25.4789,3.02098,2.31614,,16.974,,,3.91484,,,0.56599,,7.67845,11.6764,,,,2.028,,0.88428,2.2722,0.43542,,0.667,,,,,,1.7815,,0.112,0.2405,0.4015,0.00522,,,,,,0.024,,,0.00528,,,,0.10528,0.68898,,,,,,,,,,
crc,0.89615,1.5676,2.60273,1.95018,0.46497,2.01972,25.7793,1.84442,0.33173,12.3111,1.21616,0.23684,,0.69954,0.11062,0.30751,0.04856,1.51364,,,2.90345,,0.14205,0.02614,0.01382,,1.24096,,2.0171,0.02523,30.8073,0.01647,,,0.1012,,,,,,,,0.0024,,0.19673,,0.02811,,,1.11393,0.48179,,,,0.03899,,,,0.00345,,
crc,5.72867,0.10782,4.73235,0.37372,0.15587,,74.8273,9.39027,0.2058,0.15236,,,0.01369,0.20877,0.02347,0.17806,1.55741,,,0.57257,,0.02083,,0.00961,0.01944,0.45075,,0.00437,,0.03792,,,,,,0.01192,,0.00906,,,,,,,,,,,,0.0127,0.15654,,,,,,,,0.01496,,
crc,0.03071,0.21015,0.68473,0.9284,,3.18354,20.1613,9.92485,,12.9849,,1.39681,0.17093,0.62534,0.01047,2.85673,22.7359,1.19173,,,0.56268,0.41196,0.16829,,,,4.29296,0.02382,,1.07168,,0.37945,,,,,,0.25592,,0.05951,,,,4.43743,,,0.00258,,,,,0.01302,,0.01633,,,,,0.00259,,
crc,0.1132,3.01761,2.25541,0.65101,0.02178,1.89822,37.0726,6.83931,0.11526,5.37051,,0.66612,0.01867,2.14204,0.00668,5.88748,,0.32577,,,0.55881,2.41528,0.99675,,0.10218,0.00455,1.86057,0.01577,,0.25268,0.03972,0.24214,,,0.00312,,,0.08361,,0.29041,,,,0.94066,,,,,,0.0075,0.08014,6.91782,,,,,,,0.02522,,
crc,0.50755,7.23746,1.36034,0.03196,0.14564,1.42326,69.2338,9.93427,,1.73649,,,,0.82197,0.01004,0.17154,1.77298,0.13144,,,0.50873,0.05164,0.01892,0.06333,0.00897,,,0.07169,,0.08611,0.00323,0.99671,,,,,,0.0025,,,,,,,,,,,,0.00808,0.47578,,0.07033,,,0.07628,,,0.02771,,
crc,5.84013,1.8163,10.1102,4.38187,0.16402,,56.381,10.0011,0.488,4.54619,1.70568,,0.19402,0.49816,0.0375,0.90808,0.01436,0.55521,,,0.75568,0.15069,0.02384,0.00887,0.0352,0.02,,,,0.01135,,0.06924,0.02524,,,0.07434,,0.00715,,,,,,,,,,,,,0.15641,0.00226,,,,,,,0.01168,,
crc,10.2371,0.81219,10.8035,6.94839,0.78752,3.60108,17.3608,,0.26969,0.34773,1.13921,,,0.80366,2.69772,2.31961,,,,,0.96018,0.10025,28.3696,0.1129,0.0892,0.19825,,0.05759,0.00132,0.04304,,0.02035,,0.00143,,0.73231,0.00551,0.00565,0.30695,,,,0.00572,,,0.03583,,,0.006,0.07024,0.26814,1.86682,,0.11734,,,,,0.01828,,
crc,1.03008,1.00433,3.41777,0.06381,0.28326,2.53561,73.6084,12.5941,0.18845,0.88101,0.44524,0.32203,,0.47042,0.00943,0.5326,,1.39028,,,,0.04545,,0.00561,0.02705,,,0.003,,0.0261,,,0.09648,,,,,,,,,,0.00017,,,,0.00019,,,,0.08215,,,,,,,,0.0047,,
crc,0.72536,7.14516,1.75038,0.08107,0.21996,1.9698,57.3101,14.3359,,3.02818,,,,1.37666,0.04329,1.4351,3.47387,0.32,,,0.74845,0.08312,0.02639,0.17426,0.02958,,,0.14135,0.00105,0.12866,0.00658,0.32584,0.00328,0.00553,,,,0.00986,,,,,,,,,,,,0.00994,0.23585,,0.24349,,,0.22495,,,0.0638,,0.00269
crc,0.32612,1.18803,1.55907,1.02123,1.55624,1.81265,77.3588,5.50659,0.06963,1.0575,1.11621,3.56981,0.03813,0.38151,0.05108,0.84069,0.12874,0.40918,,,,0.30138,0.01153,0.00947,0.05475,0.00319,,0.0006,,0.00311,,0.07697,,,,,,0.00374,,,,,,,,,0.00022,,,,0.15518,,,,,,,,0.09239,,
crc,3.86161,0.96094,13.7576,5.21441,0.35911,4.00743,43.2243,10.8654,0.46047,4.12592,1.53682,1.11284,,0.45145,0.63971,0.63159,0.10226,0.31289,,,0.88074,0.00218,0.00339,0.0151,0.06385,,0.00554,0.00993,,0.0068,0.17237,,,,,,,0.00987,0.02813,,3.39826,2.26771,,0.10127,,,0.0277,,,,0.1786,,,,,,,,0.01007,,
crc,11.2826,5.87156,17.1232,5.0837,1.12654,,19.9163,,,4.2768,,,0.75543,0.00844,6.16071,13.387,,,,1.86723,,2.17584,2.54307,0.40828,,0.72276,,,0.07645,,,1.1216,,0.18702,0.22741,1.26092,0.01604,,0.01995,,,,0.10161,,0.00618,0.03806,0.00877,,0.01485,0.23435,0.48828,,,,,,0.01001,,,,
crc,1.01757,1.75096,2.91602,2.98634,0.42154,2.29895,23.9493,2.6233,0.38074,14.4362,1.27684,0.3615,0.00324,0.91909,0.16352,0.86393,0.08595,1.95506,,,3.70297,0.00177,0.19538,0.03016,0.02366,0.00101,1.03371,,2.12808,0.02757,26.9512,0.0123,,,0.09161,0.00351,,,,,,,0.00889,,0.12644,,0.0355,,,0.94236,0.65274,,,,0.09635,,,,0.00935,,0.00573
crc,8.99946,0.19977,4.82882,1.04802,0.30896,,63.948,12.7824,0.40072,0.1697,1.00089,,0.02112,0.40345,0.0363,0.23246,2.67932,,,0.65585,,0.03813,,0.01251,0.03743,0.60764,,0.01624,,0.03277,,0.00396,,,,0.03471,,0.01717,,,,,,,,,,,,0.03059,0.22651,,,,,,,,0.02896,,
crc,0.22535,0.68278,1.36915,0.61855,0.00373,3.91159,40.541,19.8787,,8.30513,,1.67097,0.30378,0.3697,0.03057,1.80824,2.85328,0.65344,,,1.48515,0.24643,0.17022,0.06963,,,3.42802,0.02306,,0.46934,,0.09347,,,,,,0.16454,,0.01469,,,,2.10197,,0.00107,0.00145,,,,0.25241,0.00705,,0.02146,,,,,0.00238,,
crc,0.14756,4.23588,2.19572,0.40411,0.01998,2.39801,50.5599,12.4845,0.24278,4.11248,,0.70732,0.00975,0.86238,0.07676,5.34708,,0.06439,,,1.37387,0.50229,0.61438,0.00779,0.04768,0.00715,2.75846,0.01828,,0.26083,0.00815,0.2007,,,0.00507,0.01075,,0.02612,0.00784,0.14031,,,0.00035,0.60294,,,0.00039,,,0.04621,0.78636,2.38358,,,,,,,0.00653,,
crc,0.0442847,1.10559,0.451501,1.36366,0.0157796,4.70029,40.183,5.94993,0.2596,,0.630167,0.740624,,1.16006,0.0951867,1.47514,,0.0330863,0.3894,0.00101804,1.31582,0.220915,0.00101804,0.0076353,0.0559922,0.00203608,,0.00050902,0.0967138,1.50721,0.00967138,0.387364,0.00050902,,0.0101804,0.00050902,,0.0132345,0.0295232,0.182738,,0.0285051,,0.7788,,0.00101804,,0.00101804,0.00356314,0.0279961,0.399072,2.83219,0.0229059,0.00050902,,,0.0906055,,,0.00101804,
crc,0.502042,0.606737,1.99969,3.53423,,0.0299131,63.7294,7.33818,0.129623,,0.0762784,0.000498552,,0.143583,0.0503537,0.0239305,0.0149566,0.0199421,0.00498552,0.379896,0.000498552,0.00348986,,0.00697972,0.0438726,0.454181,,,0.0558378,0.807654,0.00249276,0.101705,,0.00747828,0.000498552,0.0358957,,,,0.000997103,0.00199421,0.00747828,,0.000498552,,,0.000498552,0.00348986,,0.0269218,0.217867,0.000498552,0.00149566,,,,0.00149566,,,,
crc,0.0460223,0.687573,0.393951,3.8309,0.000920446,7.76028,23.51,11.142,,,5.83655,0.892833,0.00736357,1.50033,0.0358974,0.0773175,0.884548,0.178567,0.0101249,0.00552268,0.80539,0.131624,0.00184089,0.0193294,0.0119658,0.00736357,,0.000920446,0.122419,3.69927,0.00828401,0.191453,,,0.00184089,,,0.0625903,,0.0368178,0.000920446,0.0717948,,3.3357,,,,0.000920446,0.0340565,0.00184089,0.0349769,0.00368178,0.00920446,0.0202498,,,,,,,
crc,0.00420032,1.69153,0.119409,9.82035,0.470436,0.881467,43.9959,1.04168,0.0858065,,0.307223,3.03203,0.00300023,0.174613,0.387629,0.0270021,0.013201,0.0534041,0.231618,0.00300023,0.0582044,0.101408,,0.00540041,0.0342026,0.00300023,,0.00540041,0.112209,0.587445,0.00540041,0.0210016,0.000600046,0.00180014,0.000600046,0.000600046,,0.00120009,0.000600046,0.00300023,0.580844,0.115809,0.00420032,0.39303,,,0.00240018,0.00240018,0.210016,9.68894,0.0744057,,0.00780059,,0.000600046,,,,,0.00240018,
crc,0.696755,0.699287,2.09178,26.346,0.343314,0.946391,14.3412,1.12564,0.232927,,1.83607,1.53225,0.000506362,1.07399,0.292171,0.0668398,0.0106336,0.0486108,0.0172163,0.0162036,0.140769,0.0131654,,0.00860816,0.0389899,0.00455726,,0.00759544,2.55055,0.751442,0.0263308,0.18229,0.00202545,0.00151909,0.00303817,,0.000506362,0.00759544,0.00962089,0.000506362,0.0394963,1.05577,0.000506362,0.850689,,,0.00202545,0.00303817,0.0177227,0.00354454,0.0131654,0.000506362,0.000506362,,,,0.00658271,,,0.00506362,
crc,0.225369,0.940334,1.81673,5.70064,0.0727681,0.0211946,53.7859,0.00282595,0.1307,,0.763006,,0.000706487,0.441554,1.61573,1.79766,,0.00105973,0.0081246,0.314033,0.00105973,0.133879,0.000706487,0.0642903,0.000353243,0.128227,,0.000353243,0.0688824,0.375851,0.0024727,0.0388568,0.000353243,0.0766538,0.0455684,0.239146,0.0127168,,0.0137765,0.00105973,0.000353243,0.00459216,0.0264932,0.00141297,,0.000706487,0.000353243,0.024727,0.00211946,0.066763,0.243385,,0.000706487,0.0197816,,,0.000353243,,,,
crc,0.170022,0.459245,0.0739228,2.91903,0.111808,3.29511,17.5326,0.989642,0.0378854,,0.928655,0.0877833,0.000924035,5.85191,0.129365,0.290147,0.05267,0.118276,1.65679,2.02364,2.23894,,,,0.0184807,0.000924035,,,25.6808,3.19624,5.21803,,0.000924035,,0.0369614,0.00554421,0.0332653,,0.0489739,0.00184807,0.775265,0.112732,,0.00277211,,0.000924035,0.00369614,0.000924035,0.0434297,0.72814,0.391791,,,0.000924035,0.0988718,,,,,0.0351133,0.00277211
crc,0.449922,1.13769,2.05225,7.03682,0.10535,0.0243823,60.8301,2.64571,0.0975291,,0.0634859,,0.00690064,0.270965,0.0179417,0.0147214,0.00414039,0.0547451,0.0289827,0.0032203,0.455443,0.0234622,,0.0202419,0.0524449,0.0161015,,,0.0460043,0.0450842,0.010581,0.0174816,1.2458,,,0.0446242,0.00184017,0.0156415,,0.000460043,0.00138013,0.0391037,,0.473384,,,0.000460043,0.00138013,,0.0202419,0.127432,,0.000460043,,,,,,,,
crc,1.36389,0.871481,3.23876,11.367,0.147915,4.28441,34.5288,0.0185694,0.0915663,,0.235639,0.00768388,,0.220271,1.48747,1.08535,,0.00128065,0.0128065,0.00192097,0.59294,0.000640324,0.0275339,0.00832421,0.0403404,0.132547,,0.000640324,0.0486646,0.262533,0.0102452,0.0230517,0.00192097,0.0166484,0.00128065,0.19786,0.0230517,0.00896453,0.23692,0.000640324,,0.309917,0.00448227,0.00256129,,0.00640324,,0.0108855,0.000640324,0.179291,0.205544,0.340012,,0.0608308,,,,,,,
crc,0.0556094,1.52719,0.688454,0.997293,0.201757,3.06036,66.6343,5.65516,0.113517,,0.119491,0.547362,,0.363989,0.0248174,0.108002,0.000459582,0.232549,0.019762,0.0101108,0.00137875,0.0188429,,0.00321707,0.0422815,0.00229791,,,0.144309,0.0730735,0.00781289,0.00919164,4.7268,0.0050554,,,0.016545,,,,,0.0193024,,1.35025,,,,0.00275749,0.00643415,0.000459582,0.247255,0.00275749,0.000459582,0.00183833,,,0.000919164,,,0.000919164,
crc,0.143067,2.45157,0.166222,1.43108,0.0669851,1.58779,61.2239,5.41132,,,0.971697,0.016126,,0.697141,0.0492051,0.0252228,0.112055,0.0351465,0.607,0.000413488,0.518514,0.0152991,,0.0181935,0.0198474,0.00454837,,0.00165395,0.112469,0.36635,0.00578883,0.00785627,0.0301846,0.00248093,,0.00165395,,0.0070293,,0.00165395,0.287788,0.0181935,0.00124046,0.0645041,,,0.000413488,,,0.0483781,0.383303,,0.572267,0.00124046,,,,,,0.000413488,0.0136451
crc,0.846331,2.88018,0.638072,0.806452,1.87434,0.810883,29.7501,0.593761,0.979263,,0.128501,1.66164,0.0974832,0.110776,4.7235,0.0398795,0.0221553,,,0.128501,0.0487416,0.296881,0.0132932,0.00443105,0.00443105,0.0177242,,,2.63648,0.0753279,,,0.0354484,0.0221553,0.119638,,0.155087,0.0797589,1.13435,,,0.128501,0.655796,0.0132932,0.0177242,,,,0.00443105,0.155087,,,,,1.73697,,0.0221553,,,0.00443105,
